id,nome,bandeira,endereco,bairro,cidade,estado,cep,latitude,longitude,preco_gasolina,preco_alcool,preco_diesel,preco_gnv,data_coleta,fonte
PC_PA_Cidade_PC_17_-_PA_1,Auto Posto Shell Cidade PC 17 2,Shell,"Rua Principal, 179",Bairro PC 5,Cidade PC 17,PA,22512-551,-1.2434878854146678,-48.82916045133187,"6,03","3,85","5,17","3,28",2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_2,Auto Posto Petrobras Cidade PC 17 3,Petrobras,"Rua Principal, 8618",Bairro PC 5,Cidade PC 17,PA,59482-735,-1.2783486476356387,-48.3178319764878,"5,55","5,09","4,99","4,07",2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_3,Auto Posto Raízen Cidade PC 17 4,Raízen,"Rua Comercial, 7693",Bairro PC 8,Cidade PC 17,PA,15177-975,-1.158642082654082,-48.65643508394057,"5,44","4,96","5,27","4,22",2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_4,Auto Posto Bandeira Branca Cidade PC 17 5,Bandeira Branca,"Rua Principal, 6972",Bairro PC 1,Cidade PC 17,PA,78808-780,-1.477112139834413,-48.4276715609985,"6,22","4,37","5,27",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_5,Auto Posto Petrobras Cidade PC 17 6,Petrobras,"Rua Comercial, 5990",Bairro PC 8,Cidade PC 17,PA,99544-525,-1.164226949140756,-48.753577529029315,"6,06","5,10","5,16",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_6,Auto Posto Raízen Cidade PC 17 7,Raízen,"Rua Comercial, 8776",Bairro PC 6,Cidade PC 17,PA,44507-207,-1.3963307139471524,-48.82650060244972,"5,48","4,67","5,62",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_7,Auto Posto Shell Cidade PC 17 8,Shell,"Rua Secundária, 5252",Bairro PC 6,Cidade PC 17,PA,64231-870,-1.3125698546821445,-48.5058511042437,"6,21","4,87","4,71",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_8,Auto Posto Raízen Cidade PC 17 9,Raízen,"Rua Secundária, 2574",Bairro PC 4,Cidade PC 17,PA,38452-262,-1.5474936883142552,-48.3277983575764,"5,27","4,36","5,96",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_9,Auto Posto Ipiranga Cidade PC 17 10,Ipiranga,"Rua Principal, 3957",Bairro PC 1,Cidade PC 17,PA,38875-477,-1.7410443337372044,-48.26657557225599,"6,15","4,16","5,15",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_10,Auto Posto Petrobras Cidade PC 17 11,Petrobras,"Rua Secundária, 6076",Bairro PC 8,Cidade PC 17,PA,95462-405,-1.1888714582020352,-48.425499648220665,"5,24","4,39","5,14","3,11",2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_11,Auto Posto Petrobras Cidade PC 17 12,Petrobras,"Rua Comercial, 505",Bairro PC 5,Cidade PC 17,PA,96799-463,-1.1302108547036456,-48.32126359577818,"5,60","4,53","5,49","3,72",2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_17_-_PA_12,Auto Posto Ale Cidade PC 17 13,Ale,"Rua Comercial, 5977",Bairro PC 8,Cidade PC 17,PA,15174-896,-1.6632892858209292,-48.672844218588644,"5,73","3,96","4,77",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_0,Auto Posto Raízen Cidade PC 18 1,Raízen,"Rua Secundária, 6166",Bairro PC 6,Cidade PC 18,PA,69131-454,-1.1212666355525585,-48.79570619731024,"6,37","5,02","5,42",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_1,Auto Posto Ipiranga Cidade PC 18 2,Ipiranga,"Rua Secundária, 6170",Bairro PC 9,Cidade PC 18,PA,64556-681,-1.104115681418582,-48.59676493747787,"5,81","3,62","5,17",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_2,Auto Posto Bandeira Branca Cidade PC 18 3,Bandeira Branca,"Rua Principal, 1079",Bairro PC 4,Cidade PC 18,PA,91731-579,-1.7034857192799326,-48.89007747315962,"6,18","4,96","5,11","3,22",2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_3,Auto Posto Shell Cidade PC 18 4,Shell,"Rua Secundária, 9557",Bairro PC 4,Cidade PC 18,PA,19433-696,-1.4235951158494577,-48.66417553987919,"6,48","4,85","4,71",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_4,Auto Posto Shell Cidade PC 18 5,Shell,"Rua Principal, 7046",Bairro PC 2,Cidade PC 18,PA,61499-755,-1.7743947345978954,-48.411321433613416,"5,69","4,46","6,07",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_5,Auto Posto Ale Cidade PC 18 6,Ale,"Rua Secundária, 195",Bairro PC 10,Cidade PC 18,PA,90523-785,-1.4333562666365798,-48.516934437502805,"5,29","3,66","5,31","3,94",2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_6,Auto Posto Shell Cidade PC 18 7,Shell,"Rua Secundária, 630",Bairro PC 1,Cidade PC 18,PA,71865-873,-1.847865903375978,-48.176079577290906,"6,32","5,00","4,70",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_7,Auto Posto Ale Cidade PC 18 8,Ale,"Rua Secundária, 4810",Bairro PC 10,Cidade PC 18,PA,88119-977,-1.7512261610186235,-48.74926299097651,"6,43","4,98","5,61",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_8,Auto Posto Bandeira Branca Cidade PC 18 9,Bandeira Branca,"Rua Principal, 5022",Bairro PC 8,Cidade PC 18,PA,20869-800,-1.213039655739208,-48.41260160088839,"5,41","4,27","6,01",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_9,Auto Posto Raízen Cidade PC 18 10,Raízen,"Rua Comercial, 723",Bairro PC 9,Cidade PC 18,PA,89458-303,-1.7031459994028595,-48.42269136257581,"6,09","4,60","5,21",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_10,Auto Posto Ipiranga Cidade PC 18 11,Ipiranga,"Rua Secundária, 1964",Bairro PC 9,Cidade PC 18,PA,28591-776,-1.2955414197913422,-48.38638514263913,"6,05","4,27","5,60",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_11,Auto Posto Raízen Cidade PC 18 12,Raízen,"Rua Secundária, 128",Bairro PC 8,Cidade PC 18,PA,88137-991,-1.4365943707766435,-48.31328168026562,"6,43","3,79","5,64",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_12,Auto Posto Shell Cidade PC 18 13,Shell,"Rua Principal, 8928",Bairro PC 2,Cidade PC 18,PA,61755-682,-1.2445450243496796,-48.261179799138155,"6,42","3,66","5,21",N/A,2025-05-18,PrecosCombustiveis
PC_PA_Cidade_PC_18_-_PA_13,Auto Posto Bandeira Branca Cidade PC 18 14,Bandeira Branca,"Rua Comercial, 394",Bairro PC 4,Cidade PC 18,PA,11337-232,-1.4270405600362301,-48.455175768904766,"5,69","4,87","4,90",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_1_-_AP_0,Auto Posto Ale Cidade PC 1 1,Ale,"Rua Principal, 412",Bairro PC 4,Cidade PC 1,AP,92224-652,1.0324270542607863,-51.70227279818031,"6,06","3,64","5,05","3,73",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_1_-_AP_1,Auto Posto Raízen Cidade PC 1 2,Raízen,"Rua Principal, 1941",Bairro PC 9,Cidade PC 1,AP,90545-247,1.0056006537503817,-52.401982196633185,"5,36","3,65","5,12","3,10",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_1_-_AP_2,Auto Posto Shell Cidade PC 1 3,Shell,"Rua Comercial, 6651",Bairro PC 2,Cidade PC 1,AP,42714-418,0.939093070541334,-51.75011742056197,"5,34","3,75","5,60","4,26",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_1_-_AP_3,Auto Posto Bandeira Branca Cidade PC 1 4,Bandeira Branca,"Rua Principal, 6615",Bairro PC 10,Cidade PC 1,AP,15754-668,1.0031403125003442,-51.70626091043171,"6,34","3,94","5,14",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_0,Auto Posto Bandeira Branca Cidade PC 2 1,Bandeira Branca,"Rua Comercial, 8870",Bairro PC 9,Cidade PC 2,AP,96034-201,0.5606103495749273,-51.65357599139894,"5,88","3,67","5,88","3,69",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_1,Auto Posto Petrobras Cidade PC 2 2,Petrobras,"Rua Principal, 8419",Bairro PC 1,Cidade PC 2,AP,48786-283,0.8099399687605064,-51.860480570257266,"5,92","4,01","5,81","3,87",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_2,Auto Posto Petrobras Cidade PC 2 3,Petrobras,"Rua Secundária, 1133",Bairro PC 5,Cidade PC 2,AP,89025-827,1.211213974862472,-52.28998173706072,"5,42","3,67","5,62","3,88",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_3,Auto Posto Ale Cidade PC 2 4,Ale,"Rua Principal, 8840",Bairro PC 1,Cidade PC 2,AP,99160-366,0.9790102332574793,-51.8968444850955,"5,99","4,98","4,89",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_4,Auto Posto Raízen Cidade PC 2 5,Raízen,"Rua Principal, 8359",Bairro PC 3,Cidade PC 2,AP,48403-526,0.8858536223374555,-52.15774195497985,"5,53","3,61","4,69","3,77",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_5,Auto Posto Shell Cidade PC 2 6,Shell,"Rua Comercial, 3367",Bairro PC 8,Cidade PC 2,AP,45427-176,1.0558039799646028,-52.082376223008495,"6,41","3,88","4,72",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_6,Auto Posto Ale Cidade PC 2 7,Ale,"Rua Comercial, 1590",Bairro PC 5,Cidade PC 2,AP,95186-275,0.5470444701312476,-52.23020070736427,"5,16","5,07","5,52",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_7,Auto Posto Raízen Cidade PC 2 8,Raízen,"Rua Comercial, 4469",Bairro PC 7,Cidade PC 2,AP,73102-786,0.5030947135771876,-52.09294637380021,"5,32","4,61","4,94","4,29",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_8,Auto Posto Ipiranga Cidade PC 2 9,Ipiranga,"Rua Principal, 6208",Bairro PC 2,Cidade PC 2,AP,20562-290,1.0353684460287473,-51.84123662620321,"6,25","3,99","4,60","4,15",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_9,Auto Posto Raízen Cidade PC 2 10,Raízen,"Rua Secundária, 7676",Bairro PC 4,Cidade PC 2,AP,26421-974,0.5351031464284804,-52.17152156190839,"5,69","3,84","5,96",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_2_-_AP_10,Auto Posto Shell Cidade PC 2 11,Shell,"Rua Principal, 1703",Bairro PC 4,Cidade PC 2,AP,47507-692,0.6498333220338938,-52.07426027040906,"5,54","4,50","5,46",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_0,Auto Posto Raízen Cidade PC 3 1,Raízen,"Rua Secundária, 1830",Bairro PC 1,Cidade PC 3,AP,73798-647,0.534570529275018,-52.09785332868642,"5,94","3,60","5,87",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_1,Auto Posto Bandeira Branca Cidade PC 3 2,Bandeira Branca,"Rua Comercial, 6875",Bairro PC 1,Cidade PC 3,AP,54862-329,1.2250470903617994,-51.89280057766325,"5,35","3,80","4,70",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_2,Auto Posto Shell Cidade PC 3 3,Shell,"Rua Comercial, 580",Bairro PC 9,Cidade PC 3,AP,83550-187,1.006460654497497,-51.76990318688041,"6,35","3,92","4,70","4,11",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_3,Auto Posto Shell Cidade PC 3 4,Shell,"Rua Principal, 6946",Bairro PC 3,Cidade PC 3,AP,77886-821,0.7964695630566374,-51.67610669537405,"5,71","4,39","5,66",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_4,Auto Posto Shell Cidade PC 3 5,Shell,"Rua Principal, 2745",Bairro PC 9,Cidade PC 3,AP,43957-401,1.2119783899112635,-51.96995368896324,"5,93","4,69","5,00",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_5,Auto Posto Bandeira Branca Cidade PC 3 6,Bandeira Branca,"Rua Secundária, 1391",Bairro PC 6,Cidade PC 3,AP,56472-501,1.1905640342797725,-51.83904109051574,"6,40","3,81","6,05",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_6,Auto Posto Raízen Cidade PC 3 7,Raízen,"Rua Comercial, 5540",Bairro PC 2,Cidade PC 3,AP,96520-422,1.2388691786015114,-52.37342409797458,"6,27","4,61","5,55","3,42",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_7,Auto Posto Petrobras Cidade PC 3 8,Petrobras,"Rua Secundária, 3538",Bairro PC 5,Cidade PC 3,AP,84646-137,0.5157567515239159,-52.30677425742511,"6,25","3,91","5,60",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_8,Auto Posto Ale Cidade PC 3 9,Ale,"Rua Comercial, 359",Bairro PC 2,Cidade PC 3,AP,70264-616,1.1394923026238937,-51.83752916650234,"5,40","4,54","5,92","4,25",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_3_-_AP_9,Auto Posto Ale Cidade PC 3 10,Ale,"Rua Principal, 4752",Bairro PC 2,Cidade PC 3,AP,75126-658,0.5455335738063415,-51.93939580856479,"5,67","4,48","5,90","4,04",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_0,Auto Posto Ale Cidade PC 4 1,Ale,"Rua Comercial, 3430",Bairro PC 7,Cidade PC 4,AP,32672-604,0.7599899916118389,-51.81574503000885,"5,62","4,85","5,99",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_1,Auto Posto Petrobras Cidade PC 4 2,Petrobras,"Rua Secundária, 3904",Bairro PC 8,Cidade PC 4,AP,70744-554,0.5510601012427723,-51.83807609371639,"5,37","4,64","5,54","4,09",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_2,Auto Posto Raízen Cidade PC 4 3,Raízen,"Rua Comercial, 3035",Bairro PC 5,Cidade PC 4,AP,70257-796,1.2699641960000196,-52.29461114564154,"6,44","4,52","5,21","4,06",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_3,Auto Posto Shell Cidade PC 4 4,Shell,"Rua Principal, 9627",Bairro PC 2,Cidade PC 4,AP,47004-368,0.5778082753394759,-51.90433181036398,"5,74","3,62","5,52","4,01",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_4,Auto Posto Petrobras Cidade PC 4 5,Petrobras,"Rua Principal, 298",Bairro PC 5,Cidade PC 4,AP,73087-334,0.8049105836061183,-51.77646562286346,"5,47","3,76","5,07","4,26",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_5,Auto Posto Ale Cidade PC 4 6,Ale,"Rua Principal, 9761",Bairro PC 5,Cidade PC 4,AP,61245-473,0.9110741862149865,-52.13608515764254,"5,13","4,49","4,86",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_6,Auto Posto Ipiranga Cidade PC 4 7,Ipiranga,"Rua Principal, 8265",Bairro PC 10,Cidade PC 4,AP,42927-617,0.6406274990363313,-52.1775266045954,"5,92","3,68","4,96",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_7,Auto Posto Bandeira Branca Cidade PC 4 8,Bandeira Branca,"Rua Principal, 6312",Bairro PC 2,Cidade PC 4,AP,76296-759,1.2611992544236084,-52.201482101733234,"5,10","4,16","5,19","3,21",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_4_-_AP_8,Auto Posto Ale Cidade PC 4 9,Ale,"Rua Comercial, 8879",Bairro PC 2,Cidade PC 4,AP,17963-392,1.2956060737291317,-52.28630132939988,"6,53","4,72","5,07","4,35",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_5_-_AP_0,Auto Posto Ale Cidade PC 5 1,Ale,"Rua Principal, 5195",Bairro PC 9,Cidade PC 5,AP,54012-382,1.0109384885319732,-52.20813703632096,"5,61","4,85","4,67",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_5_-_AP_1,Auto Posto Bandeira Branca Cidade PC 5 2,Bandeira Branca,"Rua Secundária, 4939",Bairro PC 4,Cidade PC 5,AP,39924-710,0.7133107934831513,-51.82303587840898,"5,92","4,31","5,47",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_5_-_AP_2,Auto Posto Ipiranga Cidade PC 5 3,Ipiranga,"Rua Principal, 2418",Bairro PC 6,Cidade PC 5,AP,60339-564,0.9935699151765839,-52.07742363768316,"5,60","4,78","4,64",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_5_-_AP_3,Auto Posto Bandeira Branca Cidade PC 5 4,Bandeira Branca,"Rua Principal, 5190",Bairro PC 3,Cidade PC 5,AP,87576-839,1.103979311484402,-51.83189120763964,"5,60","3,73","6,06","3,15",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_6_-_AP_0,Auto Posto Ale Cidade PC 6 1,Ale,"Rua Principal, 8404",Bairro PC 10,Cidade PC 6,AP,51111-601,0.6650851946224251,-51.79465008650249,"6,18","4,91","5,64","3,52",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_6_-_AP_1,Auto Posto Ipiranga Cidade PC 6 2,Ipiranga,"Rua Principal, 1166",Bairro PC 6,Cidade PC 6,AP,44527-568,1.1528826357695152,-51.63943144990723,"5,36","4,58","5,83","3,90",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_6_-_AP_2,Auto Posto Petrobras Cidade PC 6 3,Petrobras,"Rua Principal, 9640",Bairro PC 4,Cidade PC 6,AP,98998-471,0.7287567113468654,-52.192450822616166,"6,11","4,73","5,84","4,15",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_7_-_AP_0,Auto Posto Shell Cidade PC 7 1,Shell,"Rua Secundária, 8954",Bairro PC 7,Cidade PC 7,AP,15452-365,1.2232130327561592,-51.79701195316245,"5,81","4,83","5,64",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_7_-_AP_1,Auto Posto Shell Cidade PC 7 2,Shell,"Rua Comercial, 3607",Bairro PC 3,Cidade PC 7,AP,65415-433,0.6972145421815352,-51.95554645425004,"6,18","4,48","5,59","4,32",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_7_-_AP_2,Auto Posto Ale Cidade PC 7 3,Ale,"Rua Principal, 1682",Bairro PC 10,Cidade PC 7,AP,74145-683,0.7689719796862218,-51.86524248891851,"5,30","4,81","5,11",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_7_-_AP_3,Auto Posto Ipiranga Cidade PC 7 4,Ipiranga,"Rua Secundária, 3420",Bairro PC 10,Cidade PC 7,AP,88884-266,1.2027225393015986,-52.02191235541215,"6,12","4,28","4,90","3,69",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_7_-_AP_4,Auto Posto Ipiranga Cidade PC 7 5,Ipiranga,"Rua Comercial, 4718",Bairro PC 3,Cidade PC 7,AP,95031-244,1.0375540607759446,-51.88629171479121,"5,78","3,74","4,72","4,45",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_8_-_AP_0,Auto Posto Bandeira Branca Cidade PC 8 1,Bandeira Branca,"Rua Secundária, 8241",Bairro PC 5,Cidade PC 8,AP,44351-360,0.6100602091712981,-51.61362090308979,"6,39","4,88","4,66","3,71",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_8_-_AP_1,Auto Posto Ale Cidade PC 8 2,Ale,"Rua Secundária, 1768",Bairro PC 5,Cidade PC 8,AP,38285-510,1.1652429761548193,-52.06854313741981,"5,14","3,61","4,61",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_8_-_AP_2,Auto Posto Ale Cidade PC 8 3,Ale,"Rua Secundária, 9599",Bairro PC 5,Cidade PC 8,AP,98928-183,0.9748057151086529,-51.62126877710404,"5,64","5,08","6,01","4,42",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_8_-_AP_3,Auto Posto Petrobras Cidade PC 8 4,Petrobras,"Rua Secundária, 585",Bairro PC 9,Cidade PC 8,AP,66057-662,1.2131483758356933,-52.30618845111843,"5,15","4,05","5,77","3,92",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_8_-_AP_4,Auto Posto Shell Cidade PC 8 5,Shell,"Rua Comercial, 7556",Bairro PC 2,Cidade PC 8,AP,89083-972,1.2600088167747112,-52.26473834544849,"5,18","4,65","5,54",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_9_-_AP_0,Auto Posto Ale Cidade PC 9 1,Ale,"Rua Comercial, 7445",Bairro PC 6,Cidade PC 9,AP,86265-660,1.2222737012931657,-52.20482938869757,"5,85","4,97","5,87","3,70",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_9_-_AP_1,Auto Posto Raízen Cidade PC 9 2,Raízen,"Rua Secundária, 8838",Bairro PC 10,Cidade PC 9,AP,40173-585,1.2442022800540877,-52.153804840716106,"6,37","3,67","5,57",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_9_-_AP_2,Auto Posto Bandeira Branca Cidade PC 9 3,Bandeira Branca,"Rua Secundária, 919",Bairro PC 1,Cidade PC 9,AP,89224-577,0.6128101471572471,-52.38873599947172,"5,36","4,54","5,26","4,49",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_9_-_AP_3,Auto Posto Petrobras Cidade PC 9 4,Petrobras,"Rua Principal, 7761",Bairro PC 7,Cidade PC 9,AP,55796-851,0.5259527180796132,-51.64254010912591,"6,06","4,26","4,69","3,79",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_9_-_AP_4,Auto Posto Petrobras Cidade PC 9 5,Petrobras,"Rua Comercial, 2486",Bairro PC 5,Cidade PC 9,AP,40741-584,0.6503302131839004,-52.26894021758307,"6,56","4,47","6,01",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_9_-_AP_5,Auto Posto Ale Cidade PC 9 6,Ale,"Rua Comercial, 6088",Bairro PC 2,Cidade PC 9,AP,17980-838,0.6954303504488841,-51.64804868076568,"6,34","3,81","4,68",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_9_-_AP_6,Auto Posto Shell Cidade PC 9 7,Shell,"Rua Principal, 7190",Bairro PC 6,Cidade PC 9,AP,92229-658,0.5522361962330182,-52.07575245747145,"6,51","3,60","5,17",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_10_-_AP_0,Auto Posto Raízen Cidade PC 10 1,Raízen,"Rua Secundária, 7949",Bairro PC 3,Cidade PC 10,AP,54198-518,0.7164100401542264,-51.65417096957742,"6,59","5,04","5,88","4,25",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_10_-_AP_1,Auto Posto Raízen Cidade PC 10 2,Raízen,"Rua Secundária, 600",Bairro PC 3,Cidade PC 10,AP,19341-442,1.0166065958992707,-52.02571969288483,"5,85","4,14","5,10","4,39",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_10_-_AP_2,Auto Posto Shell Cidade PC 10 3,Shell,"Rua Comercial, 6239",Bairro PC 6,Cidade PC 10,AP,31703-888,0.5944119617327805,-51.86422645826927,"6,07","4,48","5,15","3,14",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_10_-_AP_3,Auto Posto Petrobras Cidade PC 10 4,Petrobras,"Rua Comercial, 2735",Bairro PC 3,Cidade PC 10,AP,17604-428,0.565454622677398,-51.6707730486283,"5,97","3,89","4,83",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_10_-_AP_4,Auto Posto Ipiranga Cidade PC 10 5,Ipiranga,"Rua Secundária, 5509",Bairro PC 6,Cidade PC 10,AP,32989-696,0.6263218244299271,-52.04194552104232,"5,45","3,66","5,71",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_10_-_AP_5,Auto Posto Bandeira Branca Cidade PC 10 6,Bandeira Branca,"Rua Comercial, 5434",Bairro PC 3,Cidade PC 10,AP,87989-782,1.1660839153671425,-51.60679006144785,"6,50","4,85","5,78",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_10_-_AP_6,Auto Posto Ale Cidade PC 10 7,Ale,"Rua Comercial, 8396",Bairro PC 10,Cidade PC 10,AP,41081-591,0.6610242924236861,-52.389835411846875,"6,07","4,28","5,17","3,19",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_11_-_AP_0,Auto Posto Shell Cidade PC 11 1,Shell,"Rua Principal, 8986",Bairro PC 3,Cidade PC 11,AP,39857-397,0.6022844578050505,-52.0220620638431,"5,43","4,93","5,66",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_11_-_AP_1,Auto Posto Bandeira Branca Cidade PC 11 2,Bandeira Branca,"Rua Secundária, 1030",Bairro PC 3,Cidade PC 11,AP,38958-624,0.8628161873928935,-51.682264195418426,"5,81","4,81","4,92",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_11_-_AP_2,Auto Posto Bandeira Branca Cidade PC 11 3,Bandeira Branca,"Rua Secundária, 6906",Bairro PC 9,Cidade PC 11,AP,47423-128,0.7626741329760662,-52.175328299271634,"5,62","4,49","5,77","3,28",2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_11_-_AP_3,Auto Posto Ale Cidade PC 11 4,Ale,"Rua Secundária, 7882",Bairro PC 2,Cidade PC 11,AP,95373-804,1.283441466909292,-52.21773162590346,"5,70","4,71","5,77",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_11_-_AP_4,Auto Posto Shell Cidade PC 11 5,Shell,"Rua Secundária, 2998",Bairro PC 4,Cidade PC 11,AP,90652-533,0.9914948690814733,-51.85699003540929,"6,20","4,85","5,73",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_11_-_AP_5,Auto Posto Raízen Cidade PC 11 6,Raízen,"Rua Principal, 5254",Bairro PC 2,Cidade PC 11,AP,57152-505,1.15493231032769,-51.80718193902758,"6,11","4,94","5,87",N/A,2025-05-18,PrecosCombustiveis
PC_AP_Cidade_PC_11_-_AP_6,Auto Posto Bandeira Branca Cidade PC 11 7,Bandeira Branca,"Rua Principal, 8324",Bairro PC 8,Cidade PC 11,AP,31929-880,1.2355450729373283,-51.86060995770841,"5,99","4,39","5,31",N/A,2025-05-18,PrecosCombustiveis
